Opp ID,Opp Name,Type,Stage,Product Flag,CRM Region,Close Date,Start Date,Created Date,Qualified Date,Net New ACV (USD),Opp Owner,Account Owner,Week Start,Days from Qualified,Type,Reporting Region,Reporting Manager,Deal Type
1274,OPP - 1274 - Upsell,Upsell,Closed Won,Core,AMER,04/03/2025,04/03/2025,04/03/2025,04/03/2025,308,REP 24,REP 24,3/30/2025,0,Run-Rate,AMER,Susan Bones,Direct
1275,OPP - 1275 - Upsell,Upsell,Closed Won,Core,AMER,04/04/2025,04/04/2025,04/04/2025,04/04/2025,308,REP 33,REP 33,3/30/2025,0,Run-Rate,AMER,Harry Potter,Direct
1273,OPP - 1273 - Upsell,Upsell,Closed Won,Core,AMER,04/11/2025,04/11/2025,04/11/2025,04/11/2025,312,REP 54,REP 54,04/06/2025,0,Run-Rate,AMER,Cho Chang,Direct
1272,OPP - 1272 - Upsell,Upsell,Closed Won,Core,AMER,04/07/2025,04/07/2025,04/07/2025,04/07/2025,333,REP 15,REP 15,04/06/2025,0,Run-Rate,AMER,Cho Chang,Direct
1267,RENEWAL: - 1267 - Renewal,Renewal,Closed Won,Core,AMER,04/10/2025,04/10/2025,4/15/2024,12/18/2024,355,REP 36,REP 36,04/06/2025,113,Non-Run Rate,AMER,Cho Chang,Direct
1264,OPP - 1264 - Upsell,Upsell,Closed Won,Core,AMER,04/06/2025,04/06/2025,04/06/2025,04/06/2025,360,REP 23,REP 23,3/30/2025,0,Run-Rate,AMER,Cho Chang,Direct
1266,OPP - 1266 - Upsell,Upsell,Closed Won,Core,AMER,04/08/2025,04/08/2025,04/08/2025,04/08/2025,360,REP 27,REP 27,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1265,OPP - 1265 - Upsell,Upsell,Closed Won,Core,AMER,04/02/2025,04/02/2025,04/02/2025,04/02/2025,360,REP 30,REP 30,3/30/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1259,OPP - 1259 - Upsell,Upsell,Closed Won,Core,AMER,04/08/2025,04/08/2025,07/11/2024,07/11/2024,430,REP 15,REP 15,04/06/2025,271,Non-Run Rate,AMER,Cho Chang,Direct
1252,OPP - 1252 - Upsell,Upsell,Closed Won,Core,AMER,04/03/2025,04/03/2025,04/03/2025,04/03/2025,460,REP 14,REP 14,3/30/2025,0,Run-Rate,AMER,Harry Potter,Direct
1249,RENEWAL: - 1249 - Renewal,Renewal,Closed Won,Sign,AMER,04/09/2025,4/13/2025,03/12/2024,04/09/2025,475,REP 49,REP 49,04/06/2025,0,Run-Rate,AMER,Draco Malfoy,Direct
1248,RENEWAL: - 1248 - Renewal,Renewal,Closed Won,Core,AMER,04/01/2025,04/01/2025,04/01/2024,12/19/2024,480,REP 20,REP 20,3/30/2025,103,Non-Run Rate,AMER,Hermione Granger,Direct
1247,OPP - 1247 - Upsell,Upsell,Closed Won,Core,AMER,04/08/2025,04/08/2025,04/08/2025,04/08/2025,480,REP 27,REP 27,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1246,OPP - 1246 - Upsell,Upsell,Closed Won,Core,AMER,04/01/2025,04/01/2025,01/02/2025,01/02/2025,480,REP 37,REP 37,3/30/2025,89,Non-Run Rate,AMER,Harry Potter,Direct
1240,OPP - 1240 - Net New,Net New,Closed Won,Core,AMER,04/11/2025,04/11/2025,04/11/2025,04/11/2025,540,REP 13,REP 13,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1241,OPP - 1241 - Net New,Net New,Closed Won,Core,AMER,04/07/2025,04/07/2025,04/07/2025,04/07/2025,540,REP 13,REP 13,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1243,OPP - 1243 - Net New,Net New,Closed Won,Core,AMER,04/02/2025,04/02/2025,04/02/2025,04/02/2025,540,REP 18,REP 18,3/30/2025,0,Run-Rate,AMER,Harry Potter,Direct
1244,OPP - 1244 - Upsell,Upsell,Closed Won,Core,AMER,04/04/2025,04/04/2025,04/04/2025,04/04/2025,540,REP 19,REP 19,3/30/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1239,OPP - 1239 - Net New,Net New,Closed Won,Core,AMER,04/06/2025,04/06/2025,04/06/2025,04/06/2025,540,REP 20,REP 20,3/30/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1242,OPP - 1242 - Net New,Net New,Closed Won,Core,AMER,04/07/2025,04/07/2025,04/07/2025,04/07/2025,540,REP 20,REP 20,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1238,OPP - 1238 - Upsell,Upsell,Closed Won,Core,AMER,04/09/2025,04/09/2025,04/09/2025,04/09/2025,541,REP 20,REP 20,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1419,OPP - 1419 - Upsell,Upsell,Closed Won,Core,AMER,04/07/2025,04/07/2025,04/07/2025,04/07/2025,546,REP 3,REP 3,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1312,OPP - 1312 - Upsell,Upsell,Closed Won,Core,AMER,04/08/2025,04/08/2025,04/08/2025,04/08/2025,555,REP 19,REP 19,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1350,OPP - 1350 - Upsell,Upsell,Closed Won,Core,AMER,04/02/2025,04/02/2025,04/02/2025,04/02/2025,565,REP 2,REP 2,3/30/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1228,OPP - 1228 - Upsell,Upsell,Closed Won,Core,AMER,04/01/2025,04/01/2025,04/01/2025,04/01/2025,576,REP 12,REP 12,3/30/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1232,OPP - 1232 - Upsell,Upsell,Closed Won,Core,AMER,04/08/2025,04/08/2025,04/08/2025,04/08/2025,576,REP 13,REP 13,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1226,OPP - 1226 - Upsell,Upsell,Closed Won,Core,AMER,04/02/2025,04/02/2025,04/02/2025,04/02/2025,576,REP 26,REP 26,3/30/2025,0,Run-Rate,AMER,Harry Potter,Direct
1230,OPP - 1230 - Upsell,Upsell,Closed Won,Core,AMER,04/08/2025,04/08/2025,10/12/2024,10/12/2024,576,REP 29,REP 29,04/06/2025,178,Non-Run Rate,AMER,Hermione Granger,Direct
1233,OPP - 1233 - Upsell,Upsell,Closed Won,Core,AMER,04/07/2025,04/07/2025,04/07/2025,04/07/2025,576,REP 33,REP 33,04/06/2025,0,Run-Rate,AMER,Harry Potter,Direct
1227,OPP - 1227 - Upsell,Upsell,Closed Won,Core,AMER,04/09/2025,04/09/2025,04/09/2025,04/09/2025,576,REP 36,REP 36,04/06/2025,0,Run-Rate,AMER,Cho Chang,Direct
1229,OPP - 1229 - Upsell,Upsell,Closed Won,Core,AMER,04/08/2025,04/08/2025,04/08/2025,04/08/2025,576,REP 46,REP 46,04/06/2025,0,Run-Rate,AMER,Cho Chang,Direct
1231,OPP - 1231 - Upsell,Upsell,Closed Won,Core,AMER,04/07/2025,04/07/2025,04/07/2025,04/07/2025,576,REP 9,REP 9,04/06/2025,0,Run-Rate,AMER,Harry Potter,Direct
1223,OPP - 1223 - Upsell,Upsell,Closed Won,Core,AMER,04/07/2025,04/07/2025,04/07/2025,04/07/2025,590,REP 27,REP 27,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1222,OPP - 1222 - Upsell,Upsell,Closed Won,Core,AMER,04/03/2025,04/03/2025,04/03/2025,04/03/2025,596,REP 37,REP 37,3/30/2025,0,Run-Rate,AMER,Harry Potter,Direct
1221,RENEWAL: - 1221 - Renewal,Renewal,Closed Won,Core,AMER,04/02/2025,04/02/2025,4/17/2024,3/28/2025,617,REP 15,REP 15,3/30/2025,5,Run-Rate,AMER,Cho Chang,Direct
1217,RENEWAL: - 1217 - Renewal,Renewal,Closed Won,Sign,AMER,3/17/2025,4/14/2025,4/15/2024,02/11/2025,665,REP 49,REP 49,3/16/2025,34,Non-Run Rate,AMER,Draco Malfoy,Direct
1213,OPP - 1213 - Upsell,Upsell,Closed Won,Core,AMER,04/03/2025,04/03/2025,01/04/2025,01/04/2025,693,REP 27,REP 27,3/30/2025,89,Non-Run Rate,AMER,Hermione Granger,Direct
1210,OPP - 1210 - Net New,Net New,Closed Won,Core,AMER,04/08/2025,04/08/2025,04/08/2025,04/08/2025,720,REP 1,REP 1,04/06/2025,0,Run-Rate,AMER,Harry Potter,Direct
1212,OPP - 1212 - Net New,Net New,Closed Won,Core,AMER,04/10/2025,04/10/2025,04/10/2025,04/10/2025,720,REP 29,REP 29,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1211,OPP - 1211 - Net New,Net New,Closed Won,Core,AMER,04/07/2025,04/07/2025,04/07/2025,04/07/2025,720,REP 36,REP 36,04/06/2025,0,Run-Rate,AMER,Cho Chang,Direct
1207,OPP - 1207 - Upsell,Upsell,Closed Won,Core,AMER,04/02/2025,04/02/2025,10/04/2024,10/04/2024,840,REP 37,REP 37,3/30/2025,180,Non-Run Rate,AMER,Harry Potter,Direct
1203,OPP - 1203 - Upsell,Upsell,Closed Won,Core,AMER,04/11/2025,04/11/2025,04/11/2025,04/11/2025,864,REP 12,REP 12,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1204,OPP - 1204 - Upsell,Upsell,Closed Won,Core,AMER,04/08/2025,04/08/2025,04/08/2025,04/08/2025,864,REP 15,REP 15,04/06/2025,0,Run-Rate,AMER,Cho Chang,Direct
1201,OPP - 1201 - Upsell,Upsell,Closed Won,Core,AMER,3/21/2025,04/01/2025,3/21/2025,3/21/2025,864,REP 20,REP 20,3/16/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1202,OPP - 1202 - Upsell,Upsell,Closed Won,Core,AMER,04/04/2025,04/04/2025,04/04/2025,04/04/2025,864,REP 22,REP 22,3/30/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1200,OPP - 1200 - Net New,Net New,Closed Won,Core,AMER,04/01/2025,04/01/2025,04/01/2025,04/01/2025,900,REP 28,REP 28,3/30/2025,0,Run-Rate,AMER,Cho Chang,Direct
1198,OPP - 1198 - Upsell,Upsell,Closed Won,Core,AMER,04/08/2025,04/08/2025,01/11/2025,01/11/2025,936,REP 16,REP 16,04/06/2025,87,Non-Run Rate,AMER,Hermione Granger,Direct
1197,OPP - 1197 - Upsell,Upsell,Closed Won,Core,AMER,04/05/2025,04/05/2025,04/05/2025,04/05/2025,936,REP 43,REP 43,3/30/2025,0,Run-Rate,AMER,Cho Chang,Direct
1196,RENEWAL: - 1196 - Renewal,Renewal,Closed Won,Sign,AMER,04/08/2025,04/03/2025,04/03/2025,04/03/2025,960,REP 40,REP 40,04/06/2025,5,Run-Rate,AMER,Susan Bones,Direct
1192,RENEWAL: - 1192 - Renewal,Renewal,Closed Won,Core,AMER,04/10/2025,4/29/2025,3/26/2024,1/30/2025,1008,REP 29,REP 29,04/06/2025,70,Non-Run Rate,AMER,Hermione Granger,Direct
1186,RENEWAL: - 1186 - Renewal,Renewal,Closed Won,Core,AMER,04/04/2025,04/04/2025,03/06/2024,03/06/2024,1137,REP 20,REP 20,3/30/2025,394,Non-Run Rate,AMER,Hermione Granger,Direct
1185,OPP - 1185 - Upsell,Upsell,Closed Won,Core,AMER,04/03/2025,04/03/2025,04/03/2025,04/03/2025,1152,REP 43,REP 43,3/30/2025,0,Run-Rate,AMER,Cho Chang,Direct
1183,RENEWAL: - 1183 - Renewal,Renewal,Closed Won,Core,AMER,03/04/2025,04/01/2025,04/01/2024,04/01/2024,1200,REP 18,REP 18,03/02/2025,337,Non-Run Rate,AMER,Harry Potter,Direct
1178,OPP - 1178 - Upsell,Upsell,Closed Won,Core,AMER,04/08/2025,04/08/2025,04/08/2025,04/08/2025,1440,REP 19,REP 19,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1175,OPP - 1175 - Net New,Net New,Closed Won,Core,AMER,2/27/2025,04/01/2025,2/26/2025,2/26/2025,1500,REP 38,REP 38,2/23/2025,1,Run-Rate,AMER,Susan Bones,Direct
1176,REBILL: OPP: - 1176 - Net New,Net New,Closed Won,Core,AMER,04/11/2025,04/01/2025,04/11/2025,2/26/2025,1500,REP 38,REP 38,04/06/2025,44,Non-Run Rate,AMER,Susan Bones,Direct
1174,RENEWAL: - 1174 - Renewal,Renewal,Closed Won,Core,AMER,04/11/2025,04/11/2025,4/15/2024,2/28/2025,1598,REP 33,REP 33,04/06/2025,42,Non-Run Rate,AMER,Harry Potter,Direct
1169,OPP - 1169 - Net New,Net New,Closed Won,Core,AMER,04/09/2025,04/09/2025,04/09/2025,04/09/2025,1728,REP 2,REP 2,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1168,RENEWAL: - 1168 - Renewal,Renewal,Closed Won,Core,AMER,04/07/2025,04/05/2025,04/08/2024,4/23/2024,1782,REP 27,REP 27,04/06/2025,349,Non-Run Rate,AMER,Hermione Granger,Direct
1167,OPP - 1167 - Upsell,Upsell,Closed Won,Core,AMER,04/08/2025,04/08/2025,01/08/2025,01/08/2025,1801,REP 53,REP 53,04/06/2025,90,Non-Run Rate,AMER,Hermione Granger,Direct
1165,RENEWAL: - 1165 - Renewal,Renewal,Closed Won,Core,AMER,04/10/2025,5/14/2025,5/14/2024,3/13/2025,1944,REP 57,REP 57,04/06/2025,28,Non-Run Rate,AMER,Filius Flitwick,Direct
1163,OPP - 1163 - Net New,Net New,Closed Won,Core,AMER,04/03/2025,04/03/2025,04/02/2025,04/02/2025,2016,REP 11,REP 11,3/30/2025,1,Run-Rate,AMER,Susan Bones,Direct
1164,OPP - 1164 - Net New,Net New,Closed Won,Core,AMER,04/08/2025,04/10/2025,04/07/2025,04/07/2025,2016,REP 38,REP 38,04/06/2025,1,Run-Rate,AMER,Susan Bones,Direct
1161,OPP - 1161 - Upsell,Upsell,Closed Won,Core,AMER,04/01/2025,04/01/2025,01/02/2025,01/02/2025,2104,REP 33,REP 33,3/30/2025,89,Non-Run Rate,AMER,Harry Potter,Direct
1160,RENEWAL: - 1160 - Renewal,Renewal,Closed Won,Sign,AMER,04/04/2025,04/07/2025,03/11/2024,3/18/2025,2112,REP 60,REP 60,3/30/2025,17,Non-Run Rate,AMER,Draco Malfoy,Direct
1159,RENEWAL: - 1159 - Renewal,Renewal,Closed Won,Core,AMER,04/10/2025,4/22/2025,4/19/2022,03/07/2023,2125,REP 53,REP 53,04/06/2025,765,Non-Run Rate,AMER,Hermione Granger,Direct
1158,OPP - 1158 - Upsell,Upsell,Closed Won,Sign,AMER,04/04/2025,04/02/2025,04/04/2025,04/04/2025,2296,REP 51,REP 51,3/30/2025,0,Run-Rate,AMER,Draco Malfoy,Direct
1156,RENEWAL: - 1156 - Renewal,Renewal,Closed Won,Core,AMER,04/08/2025,5/18/2025,4/24/2024,3/14/2025,2338,REP 26,REP 26,04/06/2025,25,Non-Run Rate,AMER,Harry Potter,Direct
1154,RENEWAL: - 1154 - Renewal,Renewal,Closed Won,Core,AMER,04/04/2025,04/04/2025,04/03/2024,12/19/2024,2499,REP 19,REP 19,3/30/2025,106,Non-Run Rate,AMER,Hermione Granger,Direct
1150,OPP - 1150 - Upsell,Upsell,Closed Won,Core,AMER,04/09/2025,04/09/2025,04/09/2025,04/09/2025,2592,REP 22,REP 22,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1151,OPP - 1151 - Upsell,Upsell,Closed Won,Core,AMER,04/01/2025,04/01/2025,04/02/2025,04/02/2025,2592,REP 27,REP 27,3/30/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1152,OPP - 1152 - Upsell,Upsell,Closed Won,Core,AMER,04/04/2025,04/04/2025,04/04/2025,04/04/2025,2592,REP 31,REP 31,3/30/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1149,RENEWAL: - 1149 - Renewal,Renewal,Closed Won,Core,AMER,04/11/2025,04/12/2025,3/26/2024,2/27/2025,2700,REP 37,REP 37,04/06/2025,43,Non-Run Rate,AMER,Harry Potter,Direct
1148,OPP - 1148 - Upsell,Upsell,Closed Won,Core,AMER,04/01/2025,04/01/2025,01/01/2025,01/01/2025,2755,REP 51,REP 51,3/30/2025,90,Non-Run Rate,AMER,Draco Malfoy,Direct
1147,OPP - 1147 - Upsell,Upsell,Closed Won,Core,AMER,04/11/2025,04/11/2025,10/13/2024,10/13/2024,2772,REP 64,REP 64,04/06/2025,180,Non-Run Rate,AMER,Filius Flitwick,Direct
1143,OPP - 1143 - Upsell,Upsell,Closed Won,Core,AMER,04/01/2025,04/01/2025,01/02/2025,01/02/2025,2851,REP 58,REP 58,3/30/2025,89,Non-Run Rate,AMER,Filius Flitwick,Direct
1142,OPP - 1142 - Upsell,Upsell,Closed Won,Core,AMER,04/07/2025,04/07/2025,04/07/2025,04/07/2025,2880,REP 22,REP 22,04/06/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1140,RENEWAL: - 1140 - Renewal,Renewal,Closed Won,Core,AMER,3/25/2025,04/04/2025,04/04/2024,3/25/2025,3150,REP 23,REP 23,3/23/2025,0,Run-Rate,AMER,Cho Chang,Direct
1139,OPP - 1139 - Net New,Net New,Closed Won,Sign,AMER,04/02/2025,04/02/2025,03/10/2025,03/10/2025,3350,REP 11,REP 11,3/30/2025,23,Non-Run Rate,AMER,Susan Bones,Direct
1138,RENEWAL: - 1138 - Renewal,Renewal,Closed Won,Core,AMER,3/28/2025,04/12/2025,04/05/2024,03/07/2025,3516,REP 9,REP 9,3/23/2025,21,Non-Run Rate,AMER,Harry Potter,Direct
1136,OPP - 1136 - Net New,Net New,Closed Won,Core,AMER,3/19/2025,4/17/2025,3/18/2025,3/18/2025,3768,REP 56,REP 56,3/16/2025,1,Run-Rate,AMER,Susan Bones,Direct
1135,OPP - 1135 - Upsell,Upsell,Closed Won,Core,AMER,04/01/2025,04/01/2025,01/02/2025,01/02/2025,3942,REP 26,REP 26,3/30/2025,89,Non-Run Rate,AMER,Harry Potter,Direct
1134,OPP - 1134 - Upsell,Upsell,Closed Won,Core,AMER,04/07/2025,04/07/2025,01/08/2025,01/08/2025,4370,REP 54,REP 54,04/06/2025,89,Non-Run Rate,AMER,Cho Chang,Direct
1133,RENEWAL: - 1133 - Renewal,Renewal,Closed Won,Sign,AMER,04/11/2025,04/10/2025,04/10/2025,04/10/2025,4440,REP 40,REP 40,04/06/2025,1,Run-Rate,AMER,Susan Bones,Direct
1130,OPP - 1130 - Net New,Net New,Closed Won,Send,AMER,04/07/2025,04/11/2025,11/06/2024,11/06/2024,4800,REP 15,REP 15,04/06/2025,152,Non-Run Rate,AMER,Cho Chang,Direct
1129,OPP - 1129 - Net New,Net New,Closed Won,Core,AMER,04/10/2025,4/14/2025,04/02/2025,04/02/2025,5040,REP 11,REP 11,04/06/2025,8,Non-Run Rate,AMER,Susan Bones,Direct
1128,OPP - 1128 - Upsell,Upsell,Closed Won,Core,AMER,04/02/2025,04/02/2025,01/09/2025,01/09/2025,5376,REP 37,REP 37,3/30/2025,83,Non-Run Rate,AMER,Harry Potter,Direct
1127,RENEWAL: - 1127 - Renewal,Renewal,Closed Won,Core,AMER,04/11/2025,04/07/2025,05/08/2024,05/08/2024,5475,REP 46,REP 46,04/06/2025,338,Non-Run Rate,AMER,Cho Chang,Direct
1126,RENEWAL: - 1126 - Renewal,Renewal,Closed Won,Core,AMER,04/01/2025,04/01/2025,04/01/2024,3/24/2025,5688,REP 12,REP 12,3/30/2025,8,Non-Run Rate,AMER,Hermione Granger,Direct
1125,OPP - 1125 - Net New,Net New,Closed Won,Sign,AMER,04/07/2025,04/04/2025,3/18/2025,3/18/2025,6240,REP 60,REP 60,04/06/2025,20,Non-Run Rate,AMER,Draco Malfoy,Direct
1124,OPP - 1124 - Upsell,Upsell,Closed Won,Core,AMER,04/03/2025,04/03/2025,01/09/2025,01/09/2025,6292,REP 61,REP 61,3/30/2025,84,Non-Run Rate,AMER,Filius Flitwick,Direct
1123,RENEWAL: - 1123 - Renewal,Renewal,Closed Won,Core,AMER,04/02/2025,04/02/2025,03/12/2024,1/23/2025,6399,REP 18,REP 18,3/30/2025,69,Non-Run Rate,AMER,Harry Potter,Direct
1122,RENEWAL: - 1122 - Renewal,Renewal,Closed Won,Core,AMER,3/17/2025,4/22/2025,4/22/2024,2/26/2025,6451,REP 43,REP 43,3/16/2025,19,Non-Run Rate,AMER,Cho Chang,Direct
1120,RENEWAL: - 1120 - Renewal,Renewal,Closed Won,Core,AMER,04/08/2025,04/07/2025,4/22/2024,4/22/2024,7200,REP 49,REP 49,04/06/2025,351,Non-Run Rate,AMER,Draco Malfoy,Direct
1118,RENEWAL: - 1118 - Renewal,Renewal,Closed Won,Core,AMER,3/24/2025,04/02/2025,03/12/2024,8/16/2024,7800,REP 61,REP 61,3/23/2025,220,Non-Run Rate,AMER,Filius Flitwick,Direct
1225,OPP - 1225 - Upsell,Upsell,Closed Won,Core,AMER,04/03/2025,04/03/2025,04/03/2025,04/03/2025,8546,REP 6,REP 6,3/30/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1417,OPP - 1417 - Upsell,Upsell,Closed Won,Core,AMER,04/02/2025,04/02/2025,04/02/2025,04/02/2025,8855,REP 6,REP 6,3/30/2025,0,Run-Rate,AMER,Hermione Granger,Direct
1195,RENEWAL: - 1195 - Renewal,Renewal,Closed Won,Core,AMER,04/08/2025,04/04/2025,04/04/2024,2/19/2025,9603,REP 15,REP 15,04/06/2025,48,Non-Run Rate,AMER,Cho Chang,Direct
1172,OPP - 1172 - Upsell,Upsell,Closed Won,Core,AMER,04/01/2025,04/01/2025,01/02/2025,01/02/2025,12500,REP 32,REP 32,3/30/2025,89,Non-Run Rate,AMER,Harry Potter,Direct
1113,OPP - 1113 - Net New,Net New,Closed Won,Core,AMER,04/07/2025,4/14/2025,3/14/2025,3/14/2025,21000,REP 38,REP 38,04/06/2025,24,Non-Run Rate,AMER,Susan Bones,Direct
1112,OPP - 1112 - Upsell,Upsell,Closed Won,Core,AMER,04/01/2025,04/01/2025,01/02/2025,01/02/2025,47280,REP 43,REP 43,3/30/2025,89,Non-Run Rate,AMER,Cho Chang,Direct
1111,OPP - 1111 - Net New,Net New,Closed Won,Core,AMER,04/07/2025,04/07/2025,1/22/2025,1/22/2025,238338,REP 42,REP 42,04/06/2025,75,Non-Run Rate,AMER,Filius Flitwick,Direct
13455,Opp - 13455 - Net New,Net New,Closed Won,Core,APAC,04/07/2025,04/07/2025,04/08/2025,04/08/2025,351,Rep 109,Rep 109,04/06/2025,0,Run-Rate,APAC,Rupert Grint,Channel
13456,Opp - 13456 - Upsell,Upsell,Closed Won,Core,APAC,04/10/2025,04/10/2025,04/11/2025,04/11/2025,187,Rep 109,Rep 109,04/06/2025,0,Run-Rate,APAC,Rupert Grint,Channel
13457,Opp - 13457 - Net New,Net New,Closed Won,Core,APAC,04/04/2025,04/04/2025,04/04/2025,04/04/2025,2527,Rep 109,Rep 109,3/30/2025,0,Run-Rate,APAC,Rupert Grint,Channel
13458,Opp - 13458 - Net New,Net New,Closed Won,Core,APAC,04/01/2025,04/01/2025,04/01/2025,04/01/2025,1544,Rep 109,Rep 109,3/30/2025,0,Run-Rate,APAC,Rupert Grint,Channel
13459,Opp - 13459 - Net New,Net New,Closed Won,Core,APAC,04/01/2025,04/01/2025,04/01/2025,04/01/2025,936,Rep 109,Rep 109,3/30/2025,0,Run-Rate,APAC,Rupert Grint,Channel
13460,Opp - 13460 - Upsell,Upsell,Closed Won,Core,APAC,04/04/2025,04/04/2025,04/05/2025,04/05/2025,374,Rep 109,Rep 109,3/30/2025,0,Run-Rate,APAC,Rupert Grint,Channel
13461,Opp - 13461 - Net New,Net New,Closed Won,Core,AMER,04/11/2025,04/11/2025,04/11/2025,04/11/2025,702,NOT ASSIGNED,NOT ASSIGNED,04/06/2025,0,Run-Rate,APAC,Rupert Grint,Channel
13463,Opp - 13463 - Net New,Net New,Closed Won,Core,APAC,04/03/2025,04/03/2025,04/03/2025,04/03/2025,321,Rep 5544,Rep 5544,3/30/2025,0,Run-Rate,APAC,Rupert Grint,Channel
13466,Opp - 13466 - Net New,Net New,Closed Won,Core,APAC,04/03/2025,04/03/2025,04/03/2025,04/03/2025,1412,NOT ASSIGNED,NOT ASSIGNED,3/30/2025,0,Run-Rate,APAC,Rupert Grint,Channel
13469,Opp - 13469 - Net New,Net New,Closed Won,Core,APAC,04/04/2025,04/04/2025,04/04/2025,04/04/2025,321,NOT ASSIGNED,NOT ASSIGNED,3/30/2025,0,Run-Rate,APAC,Rupert Grint,Channel
13480,Opp - 13480 - Upsell,Upsell,Closed Won,Core,APAC,04/09/2025,04/09/2025,04/10/2025,04/10/2025,223,Rep 5544,Rep 5544,04/06/2025,0,Run-Rate,APAC,Rupert Grint,Channel
13483,Opp - 13483 - Net New,Net New,Closed Won,Core,APAC,04/07/2025,04/07/2025,04/08/2025,04/08/2025,351,NOT ASSIGNED,NOT ASSIGNED,04/06/2025,0,Run-Rate,APAC,Rupert Grint,Channel
13494,Opp - 13494 - Upsell,Upsell,Closed Won,Core,APAC,04/01/2025,04/01/2025,04/02/2025,04/02/2025,117,Rep 109,Rep 109,3/30/2025,0,Run-Rate,APAC,Rupert Grint,Channel
13506,Opp - 13506 - Upsell,Upsell,Closed Won,Core,APAC,04/01/2025,04/01/2025,04/02/2025,04/02/2025,1115,NOT ASSIGNED,NOT ASSIGNED,3/30/2025,0,Run-Rate,APAC,Rupert Grint,Channel
13519,Opp - 13519 - Renewal,Renewal,Closed/Finance,Core,APAC,6/30/2025,6/30/2025,07/05/2024,8/28/2022,-28743,NOT ASSIGNED,NOT ASSIGNED,6/29/2025,360,Non-Run Rate,APAC,Rupert Grint,Channel
13521,Opp - 13521 - Upsell,Upsell,Closed Won,Core,APAC,04/03/2025,04/03/2025,04/04/2025,04/04/2025,141,Rep 5544,Rep 5544,3/30/2025,0,Run-Rate,APAC,Rupert Grint,Channel
13522,Opp - 13522 - Upsell,Upsell,Closed Won,Core,APAC,04/01/2025,04/01/2025,04/02/2025,04/02/2025,141,Rep 5544,Rep 5544,3/30/2025,0,Run-Rate,APAC,Rupert Grint,Channel
13527,Opp - 13527 - Upsell,Upsell,Closed Won,Core,APAC,04/11/2025,04/11/2025,04/11/2025,04/11/2025,119,NOT ASSIGNED,NOT ASSIGNED,04/06/2025,0,Run-Rate,APAC,Rupert Grint,Channel
13533,Opp - 13533 - Upsell,Upsell,Closed Won,Core,APAC,04/09/2025,04/09/2025,04/10/2025,04/10/2025,223,NOT ASSIGNED,NOT ASSIGNED,04/06/2025,0,Run-Rate,APAC,Rupert Grint,Channel
13535,Opp - 13535 - Upsell,Upsell,Closed Won,Core,APAC,04/07/2025,04/07/2025,04/08/2025,04/08/2025,1037,NOT ASSIGNED,NOT ASSIGNED,04/06/2025,0,Run-Rate,APAC,Rupert Grint,Channel
13539,Opp - 13539 - Upsell,Upsell,Closed Won,Core,APAC,04/03/2025,04/03/2025,04/04/2025,04/04/2025,107,NOT ASSIGNED,NOT ASSIGNED,3/30/2025,0,Run-Rate,APAC,Rupert Grint,Channel
13542,Opp - 13542 - Upsell,Upsell,Closed Won,Core,APAC,04/09/2025,04/09/2025,04/10/2025,04/10/2025,141,Rep 5544,Rep 5544,04/06/2025,0,Run-Rate,APAC,Rupert Grint,Channel
13548,Opp - 13548 - Net New,Net New,Closed Won,Core,APAC,04/06/2025,04/06/2025,03/10/2025,03/10/2025,585,Rep 109,Rep 109,3/30/2025,27,Non-Run Rate,APAC,Rupert Grint,Channel
13550,Opp - 13550 - Upsell,Upsell,Closed Won,Core,APAC,04/10/2025,04/10/2025,04/11/2025,04/11/2025,107,NOT ASSIGNED,NOT ASSIGNED,04/06/2025,0,Run-Rate,APAC,Rupert Grint,Channel
