opp_id,opp_name,opp_type,stage,product_flag,crm_region,close_date,start_date,created_date,qualified_date,net_new_acv_usd,opp_owner,account_owner,week_start,days_from_qualified,type,reporting_region,reporting_manager,deal_type,dq_flag,outcome,dq_check
1210,OPP - 1210 - Net New,Net New,Closed Won,Core,AMER,2025-04-08,2025-04-08,2025-04-08,2025-04-08,720,REP 1,REP 1,2025-04-06,0,Run-Rate,AMER,Harry Potter,Direct,,Net New,Pass
1212,OPP - 1212 - Net New,Net New,Closed Won,Core,AMER,2025-04-10,2025-04-10,2025-04-10,2025-04-10,720,REP 29,REP 29,2025-04-06,0,Run-Rate,AMER,Hermione Granger,Direct,,Net New,Pass
1211,OPP - 1211 - Net New,Net New,Closed Won,Core,AMER,2025-04-07,2025-04-07,2025-04-07,2025-04-07,720,REP 36,REP 36,2025-04-06,0,Run-Rate,AMER,Cho Chang,Direct,,Net New,Pass
1207,OPP - 1207 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-02,2025-04-02,2024-10-04,2024-10-04,840,REP 37,REP 37,2025-03-30,180,Non-Run Rate,AMER,Harry Potter,Direct,,Upsell,Pass
1203,OPP - 1203 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-11,2025-04-11,2025-04-11,2025-04-11,864,REP 12,REP 12,2025-04-06,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1204,OPP - 1204 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-08,2025-04-08,2025-04-08,2025-04-08,864,REP 15,REP 15,2025-04-06,0,Run-Rate,AMER,Cho Chang,Direct,,Upsell,Pass
1201,OPP - 1201 - Upsell,Upsell,Closed Won,Core,AMER,2025-03-21,2025-04-01,2025-03-21,2025-03-21,864,REP 20,REP 20,2025-03-16,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1202,OPP - 1202 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-04,2025-04-04,2025-04-04,2025-04-04,864,REP 22,REP 22,2025-03-30,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1200,OPP - 1200 - Net New,Net New,Closed Won,Core,AMER,2025-04-01,2025-04-01,2025-04-01,2025-04-01,900,REP 28,REP 28,2025-03-30,0,Run-Rate,AMER,Cho Chang,Direct,,Net New,Pass
1198,OPP - 1198 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-08,2025-04-08,2025-01-11,2025-01-11,936,REP 16,REP 16,2025-04-06,87,Non-Run Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1197,OPP - 1197 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-05,2025-04-05,2025-04-05,2025-04-05,936,REP 43,REP 43,2025-03-30,0,Run-Rate,AMER,Cho Chang,Direct,,Upsell,Pass
1196,RENEWAL: - 1196 - Renewal,Renewal,Closed Won,Sign,AMER,2025-04-08,2025-04-03,2025-04-03,2025-04-03,960,REP 40,REP 40,2025-04-06,5,Run-Rate,AMER,Susan Bones,Direct,,Renewal,Pass
1192,RENEWAL: - 1192 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-10,2025-04-29,2024-03-26,2025-01-30,1008,REP 29,REP 29,2025-04-06,70,Non-Run Rate,AMER,Hermione Granger,Direct,,Renewal,Pass
1186,RENEWAL: - 1186 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-04,2025-04-04,2024-03-06,2024-03-06,1137,REP 20,REP 20,2025-03-30,394,Non-Run Rate,AMER,Hermione Granger,Direct,,Renewal,Pass
1185,OPP - 1185 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-03,2025-04-03,2025-04-03,2025-04-03,1152,REP 43,REP 43,2025-03-30,0,Run-Rate,AMER,Cho Chang,Direct,,Upsell,Pass
1183,RENEWAL: - 1183 - Renewal,Renewal,Closed Won,Core,AMER,2025-03-04,2025-04-01,2024-04-01,2024-04-01,1200,REP 18,REP 18,2025-03-02,337,Non-Run Rate,AMER,Harry Potter,Direct,,Renewal,Pass
1178,OPP - 1178 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-08,2025-04-08,2025-04-08,2025-04-08,1440,REP 19,REP 19,2025-04-06,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1175,OPP - 1175 - Net New,Net New,Closed Won,Core,AMER,2025-02-27,2025-04-01,2025-02-26,2025-02-26,1500,REP 38,REP 38,2025-02-23,1,Run-Rate,AMER,Susan Bones,Direct,,Net New,Pass
1176,REBILL: OPP: - 1176 - Net New,Net New,Closed Won,Core,AMER,2025-04-11,2025-04-01,2025-04-11,2025-02-26,1500,REP 38,REP 38,2025-04-06,44,Non-Run Rate,AMER,Susan Bones,Direct,,Net New,Pass
1174,RENEWAL: - 1174 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-11,2025-04-11,2024-04-15,2025-02-28,1598,REP 33,REP 33,2025-04-06,42,Non-Run Rate,AMER,Harry Potter,Direct,,Renewal,Pass
1169,OPP - 1169 - Net New,Net New,Closed Won,Core,AMER,2025-04-09,2025-04-09,2025-04-09,2025-04-09,1728,REP 2,REP 2,2025-04-06,0,Run-Rate,AMER,Hermione Granger,Direct,,Net New,Pass
1168,RENEWAL: - 1168 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-07,2025-04-05,2024-04-08,2024-04-23,1782,REP 27,REP 27,2025-04-06,349,Non-Run Rate,AMER,Hermione Granger,Direct,,Renewal,Pass
1167,OPP - 1167 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-08,2025-04-08,2025-01-08,2025-01-08,1801,REP 53,REP 53,2025-04-06,90,Non-Run Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1165,RENEWAL: - 1165 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-10,2025-05-14,2024-05-14,2025-03-13,1944,REP 57,REP 57,2025-04-06,28,Non-Run Rate,AMER,Filius Flitwick,Direct,,Renewal,Pass
1163,OPP - 1163 - Net New,Net New,Closed Won,Core,AMER,2025-04-03,2025-04-03,2025-04-02,2025-04-02,2016,REP 11,REP 11,2025-03-30,1,Run-Rate,AMER,Susan Bones,Direct,,Net New,Pass
1164,OPP - 1164 - Net New,Net New,Closed Won,Core,AMER,2025-04-08,2025-04-10,2025-04-07,2025-04-07,2016,REP 38,REP 38,2025-04-06,1,Run-Rate,AMER,Susan Bones,Direct,,Net New,Pass
1161,OPP - 1161 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-01,2025-04-01,2025-01-02,2025-01-02,2104,REP 33,REP 33,2025-03-30,89,Non-Run Rate,AMER,Harry Potter,Direct,,Upsell,Pass
1160,RENEWAL: - 1160 - Renewal,Renewal,Closed Won,Sign,AMER,2025-04-04,2025-04-07,2024-03-11,2025-03-18,2112,REP 60,REP 60,2025-03-30,17,Non-Run Rate,AMER,Draco Malfoy,Direct,,Renewal,Pass
1159,RENEWAL: - 1159 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-10,2025-04-22,2022-04-19,2023-03-07,2125,REP 53,REP 53,2025-04-06,765,Non-Run Rate,AMER,Hermione Granger,Direct,,Renewal,Pass
1158,OPP - 1158 - Upsell,Upsell,Closed Won,Sign,AMER,2025-04-04,2025-04-02,2025-04-04,2025-04-04,2296,REP 51,REP 51,2025-03-30,0,Run-Rate,AMER,Draco Malfoy,Direct,,Upsell,Pass
1156,RENEWAL: - 1156 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-08,2025-05-18,2024-04-24,2025-03-14,2338,REP 26,REP 26,2025-04-06,25,Non-Run Rate,AMER,Harry Potter,Direct,,Renewal,Pass
1154,RENEWAL: - 1154 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-04,2025-04-04,2024-04-03,2024-12-19,2499,REP 19,REP 19,2025-03-30,106,Non-Run Rate,AMER,Hermione Granger,Direct,,Renewal,Pass
1150,OPP - 1150 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-09,2025-04-09,2025-04-09,2025-04-09,2592,REP 22,REP 22,2025-04-06,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1151,OPP - 1151 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-01,2025-04-01,2025-04-02,2025-04-02,2592,REP 27,REP 27,2025-03-30,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1152,OPP - 1152 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-04,2025-04-04,2025-04-04,2025-04-04,2592,REP 31,REP 31,2025-03-30,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1149,RENEWAL: - 1149 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-11,2025-04-12,2024-03-26,2025-02-27,2700,REP 37,REP 37,2025-04-06,43,Non-Run Rate,AMER,Harry Potter,Direct,,Renewal,Pass
1148,OPP - 1148 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-01,2025-04-01,2025-01-01,2025-01-01,2755,REP 51,REP 51,2025-03-30,90,Non-Run Rate,AMER,Draco Malfoy,Direct,,Upsell,Pass
1147,OPP - 1147 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-11,2025-04-11,2024-10-13,2024-10-13,2772,REP 64,REP 64,2025-04-06,180,Non-Run Rate,AMER,Filius Flitwick,Direct,,Upsell,Pass
1143,OPP - 1143 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-01,2025-04-01,2025-01-02,2025-01-02,2851,REP 58,REP 58,2025-03-30,89,Non-Run Rate,AMER,Filius Flitwick,Direct,,Upsell,Pass
1142,OPP - 1142 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-07,2025-04-07,2025-04-07,2025-04-07,2880,REP 22,REP 22,2025-04-06,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1140,RENEWAL: - 1140 - Renewal,Renewal,Closed Won,Core,AMER,2025-03-25,2025-04-04,2024-04-04,2025-03-25,3150,REP 23,REP 23,2025-03-23,0,Run-Rate,AMER,Cho Chang,Direct,,Renewal,Pass
1139,OPP - 1139 - Net New,Net New,Closed Won,Sign,AMER,2025-04-02,2025-04-02,2025-03-10,2025-03-10,3350,REP 11,REP 11,2025-03-30,23,Non-Run Rate,AMER,Susan Bones,Direct,,Net New,Pass
1138,RENEWAL: - 1138 - Renewal,Renewal,Closed Won,Core,AMER,2025-03-28,2025-04-12,2024-04-05,2025-03-07,3516,REP 9,REP 9,2025-03-23,21,Non-Run Rate,AMER,Harry Potter,Direct,,Renewal,Pass
1136,OPP - 1136 - Net New,Net New,Closed Won,Core,AMER,2025-03-19,2025-04-17,2025-03-18,2025-03-18,3768,REP 56,REP 56,2025-03-16,1,Run-Rate,AMER,Susan Bones,Direct,,Net New,Pass
1135,OPP - 1135 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-01,2025-04-01,2025-01-02,2025-01-02,3942,REP 26,REP 26,2025-03-30,89,Non-Run Rate,AMER,Harry Potter,Direct,,Upsell,Pass
1134,OPP - 1134 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-07,2025-04-07,2025-01-08,2025-01-08,4370,REP 54,REP 54,2025-04-06,89,Non-Run Rate,AMER,Cho Chang,Direct,,Upsell,Pass
1133,RENEWAL: - 1133 - Renewal,Renewal,Closed Won,Sign,AMER,2025-04-11,2025-04-10,2025-04-10,2025-04-10,4440,REP 40,REP 40,2025-04-06,1,Run-Rate,AMER,Susan Bones,Direct,,Renewal,Pass
1130,OPP - 1130 - Net New,Net New,Closed Won,Send,AMER,2025-04-07,2025-04-11,2024-11-06,2024-11-06,4800,REP 15,REP 15,2025-04-06,152,Non-Run Rate,AMER,Cho Chang,Direct,,Net New,Pass
1129,OPP - 1129 - Net New,Net New,Closed Won,Core,AMER,2025-04-10,2025-04-14,2025-04-02,2025-04-02,5040,REP 11,REP 11,2025-04-06,8,Non-Run Rate,AMER,Susan Bones,Direct,,Net New,Pass
1128,OPP - 1128 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-02,2025-04-02,2025-01-09,2025-01-09,5376,REP 37,REP 37,2025-03-30,83,Non-Run Rate,AMER,Harry Potter,Direct,,Upsell,Pass
1127,RENEWAL: - 1127 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-11,2025-04-07,2024-05-08,2024-05-08,5475,REP 46,REP 46,2025-04-06,338,Non-Run Rate,AMER,Cho Chang,Direct,,Renewal,Pass
1126,RENEWAL: - 1126 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-01,2025-04-01,2024-04-01,2025-03-24,5688,REP 12,REP 12,2025-03-30,8,Non-Run Rate,AMER,Hermione Granger,Direct,,Renewal,Pass
1125,OPP - 1125 - Net New,Net New,Closed Won,Sign,AMER,2025-04-07,2025-04-04,2025-03-18,2025-03-18,6240,REP 60,REP 60,2025-04-06,20,Non-Run Rate,AMER,Draco Malfoy,Direct,,Net New,Pass
1124,OPP - 1124 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-03,2025-04-03,2025-01-09,2025-01-09,6292,REP 61,REP 61,2025-03-30,84,Non-Run Rate,AMER,Filius Flitwick,Direct,,Upsell,Pass
1123,RENEWAL: - 1123 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-02,2025-04-02,2024-03-12,2025-01-23,6399,REP 18,REP 18,2025-03-30,69,Non-Run Rate,AMER,Harry Potter,Direct,,Renewal,Pass
1122,RENEWAL: - 1122 - Renewal,Renewal,Closed Won,Core,AMER,2025-03-17,2025-04-22,2024-04-22,2025-02-26,6451,REP 43,REP 43,2025-03-16,19,Non-Run Rate,AMER,Cho Chang,Direct,,Renewal,Pass
1120,RENEWAL: - 1120 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-08,2025-04-07,2024-04-22,2024-04-22,7200,REP 49,REP 49,2025-04-06,351,Non-Run Rate,AMER,Draco Malfoy,Direct,,Renewal,Pass
1118,RENEWAL: - 1118 - Renewal,Renewal,Closed Won,Core,AMER,2025-03-24,2025-04-02,2024-03-12,2024-08-16,7800,REP 61,REP 61,2025-03-23,220,Non-Run Rate,AMER,Filius Flitwick,Direct,,Renewal,Pass
1225,OPP - 1225 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-03,2025-04-03,2025-04-03,2025-04-03,8546,REP 6,REP 6,2025-03-30,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1417,OPP - 1417 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-02,2025-04-02,2025-04-02,2025-04-02,8855,REP 6,REP 6,2025-03-30,0,Run-Rate,AMER,Hermione Granger,Direct,,Upsell,Pass
1195,RENEWAL: - 1195 - Renewal,Renewal,Closed Won,Core,AMER,2025-04-08,2025-04-04,2024-04-04,2025-02-19,9603,REP 15,REP 15,2025-04-06,48,Non-Run Rate,AMER,Cho Chang,Direct,,Renewal,Pass
1172,OPP - 1172 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-01,2025-04-01,2025-01-02,2025-01-02,12500,REP 32,REP 32,2025-03-30,89,Non-Run Rate,AMER,Harry Potter,Direct,,Upsell,Pass
1113,OPP - 1113 - Net New,Net New,Closed Won,Core,AMER,2025-04-07,2025-04-14,2025-03-14,2025-03-14,21000,REP 38,REP 38,2025-04-06,24,Non-Run Rate,AMER,Susan Bones,Direct,,Net New,Pass
1112,OPP - 1112 - Upsell,Upsell,Closed Won,Core,AMER,2025-04-01,2025-04-01,2025-01-02,2025-01-02,47280,REP 43,REP 43,2025-03-30,89,Non-Run Rate,AMER,Cho Chang,Direct,,Upsell,Pass
1111,OPP - 1111 - Net New,Net New,Closed Won,Core,AMER,2025-04-07,2025-04-07,2025-01-22,2025-01-22,238338,REP 42,REP 42,2025-04-06,75,Non-Run Rate,AMER,Filius Flitwick,Direct,,Net New,Pass
13455,Opp - 13455 - Net New,Net New,Closed Won,Core,APAC,2025-04-07,2025-04-07,2025-04-08,2025-04-08,351,Rep 109,Rep 109,2025-04-06,0,Run-Rate,APAC,Rupert Grint,Channel,,Net New,Pass
13456,Opp - 13456 - Upsell,Upsell,Closed Won,Core,APAC,2025-04-10,2025-04-10,2025-04-11,2025-04-11,187,Rep 109,Rep 109,2025-04-06,0,Run-Rate,APAC,Rupert Grint,Channel,,Upsell,Pass
13457,Opp - 13457 - Net New,Net New,Closed Won,Core,APAC,2025-04-04,2025-04-04,2025-04-04,2025-04-04,2527,Rep 109,Rep 109,2025-03-30,0,Run-Rate,APAC,Rupert Grint,Channel,,Net New,Pass
13458,Opp - 13458 - Net New,Net New,Closed Won,Core,APAC,2025-04-01,2025-04-01,2025-04-01,2025-04-01,1544,Rep 109,Rep 109,2025-03-30,0,Run-Rate,APAC,Rupert Grint,Channel,,Net New,Pass
13459,Opp - 13459 - Net New,Net New,Closed Won,Core,APAC,2025-04-01,2025-04-01,2025-04-01,2025-04-01,936,Rep 109,Rep 109,2025-03-30,0,Run-Rate,APAC,Rupert Grint,Channel,,Net New,Pass
13460,Opp - 13460 - Upsell,Upsell,Closed Won,Core,APAC,2025-04-04,2025-04-04,2025-04-05,2025-04-05,374,Rep 109,Rep 109,2025-03-30,0,Run-Rate,APAC,Rupert Grint,Channel,,Upsell,Pass
13461,Opp - 13461 - Net New,Net New,Closed Won,Core,AMER,2025-04-11,2025-04-11,2025-04-11,2025-04-11,702,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,0,Run-Rate,APAC,Rupert Grint,Channel,,Net New,Pass
13463,Opp - 13463 - Net New,Net New,Closed Won,Core,APAC,2025-04-03,2025-04-03,2025-04-03,2025-04-03,321,Rep 5544,Rep 5544,2025-03-30,0,Run-Rate,APAC,Rupert Grint,Channel,,Net New,Pass
13466,Opp - 13466 - Net New,Net New,Closed Won,Core,APAC,2025-04-03,2025-04-03,2025-04-03,2025-04-03,1412,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,0,Run-Rate,APAC,Rupert Grint,Channel,,Net New,Pass
13469,Opp - 13469 - Net New,Net New,Closed Won,Core,APAC,2025-04-04,2025-04-04,2025-04-04,2025-04-04,321,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,0,Run-Rate,APAC,Rupert Grint,Channel,,Net New,Pass
13480,Opp - 13480 - Upsell,Upsell,Closed Won,Core,APAC,2025-04-09,2025-04-09,2025-04-10,2025-04-10,223,Rep 5544,Rep 5544,2025-04-06,0,Run-Rate,APAC,Rupert Grint,Channel,,Upsell,Pass
13483,Opp - 13483 - Net New,Net New,Closed Won,Core,APAC,2025-04-07,2025-04-07,2025-04-08,2025-04-08,351,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,0,Run-Rate,APAC,Rupert Grint,Channel,,Net New,Pass
13494,Opp - 13494 - Upsell,Upsell,Closed Won,Core,APAC,2025-04-01,2025-04-01,2025-04-02,2025-04-02,117,Rep 109,Rep 109,2025-03-30,0,Run-Rate,APAC,Rupert Grint,Channel,,Upsell,Pass
13506,Opp - 13506 - Upsell,Upsell,Closed Won,Core,APAC,2025-04-01,2025-04-01,2025-04-02,2025-04-02,1115,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,0,Run-Rate,APAC,Rupert Grint,Channel,,Upsell,Pass
13519,CHURN - Opp - 13519 - Renewal,Renewal,Closed/Finance,Core,APAC,2025-06-30,2025-06-30,2024-07-05,2022-08-28,-28743,NOT ASSIGNED,NOT ASSIGNED,2025-06-29,360,Non-Run Rate,APAC,Rupert Grint,Channel,"Opp name prefixed with 'CHURN' to reflect negative ACV; Deal type changed from 'Net New' to 'Renewal' due to churn status; ACV is negative, but opportunity is not marked as churn; ",Churn,Failed
13521,Opp - 13521 - Upsell,Upsell,Closed Won,Core,APAC,2025-04-03,2025-04-03,2025-04-04,2025-04-04,141,Rep 5544,Rep 5544,2025-03-30,0,Run-Rate,APAC,Rupert Grint,Channel,,Upsell,Pass
13522,Opp - 13522 - Upsell,Upsell,Closed Won,Core,APAC,2025-04-01,2025-04-01,2025-04-02,2025-04-02,141,Rep 5544,Rep 5544,2025-03-30,0,Run-Rate,APAC,Rupert Grint,Channel,,Upsell,Pass
13527,Opp - 13527 - Upsell,Upsell,Closed Won,Core,APAC,2025-04-11,2025-04-11,2025-04-11,2025-04-11,119,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,0,Run-Rate,APAC,Rupert Grint,Channel,,Upsell,Pass
13533,Opp - 13533 - Upsell,Upsell,Closed Won,Core,APAC,2025-04-09,2025-04-09,2025-04-10,2025-04-10,223,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,0,Run-Rate,APAC,Rupert Grint,Channel,,Upsell,Pass
13535,Opp - 13535 - Upsell,Upsell,Closed Won,Core,APAC,2025-04-07,2025-04-07,2025-04-08,2025-04-08,1037,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,0,Run-Rate,APAC,Rupert Grint,Channel,,Upsell,Pass
13539,Opp - 13539 - Upsell,Upsell,Closed Won,Core,APAC,2025-04-03,2025-04-03,2025-04-04,2025-04-04,107,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,0,Run-Rate,APAC,Rupert Grint,Channel,,Upsell,Pass
13542,Opp - 13542 - Upsell,Upsell,Closed Won,Core,APAC,2025-04-09,2025-04-09,2025-04-10,2025-04-10,141,Rep 5544,Rep 5544,2025-04-06,0,Run-Rate,APAC,Rupert Grint,Channel,,Upsell,Pass
13548,Opp - 13548 - Net New,Net New,Closed Won,Core,APAC,2025-04-06,2025-04-06,2025-03-10,2025-03-10,585,Rep 109,Rep 109,2025-03-30,27,Non-Run Rate,APAC,Rupert Grint,Channel,,Net New,Pass
13550,Opp - 13550 - Upsell,Upsell,Closed Won,Core,APAC,2025-04-10,2025-04-10,2025-04-11,2025-04-11,107,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,0,Run-Rate,APAC,Rupert Grint,Channel,,Upsell,Pass
13553,Opp - 13553 - Upsell,Upsell,Closed Won,Core,APAC,2025-04-08,2025-04-08,2025-04-09,2025-04-09,107,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,0,Run-Rate,APAC,Rupert Grint,Channel,,Upsell,Pass
13562,Opp - 13562 - Upsell,Upsell,Closed Won,Core,APAC,2025-04-01,2025-04-01,2025-04-02,2025-04-02,117,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,0,Run-Rate,APAC,Rupert Grint,Channel,,Upsell,Pass
13563,Opp - 13563 - Upsell,Upsell,Closed Won,Core,APAC,2025-04-11,2025-04-11,2025-04-12,2025-04-12,107,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,0,Run-Rate,APAC,Rupert Grint,Channel,,Upsell,Pass
13568,Opp - 13568 - Upsell,Upsell,Closed Won,Core,APAC,2025-04-04,2025-04-04,2025-04-05,2025-04-05,186,Rep 5544,Rep 5544,2025-03-30,0,Run-Rate,APAC,Rupert Grint,Channel,,Upsell,Pass
13571,Opp - 13571 - Upsell,Upsell,Closed Won,Core,APAC,2025-04-09,2025-04-09,2025-04-10,2025-04-10,283,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,0,Run-Rate,APAC,Rupert Grint,Channel,,Upsell,Pass
13585,Opp - 13585 - Upsell,Upsell,Closed Won,Core,APAC,2025-04-03,2025-04-03,2025-04-04,2025-04-04,119,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,0,Run-Rate,APAC,Rupert Grint,Channel,,Upsell,Pass
13589,Opp - 13589 - Net New,Net New,Closed Won,Sign,APAC,2025-04-11,2025-04-11,2025-04-11,2025-04-11,390,Rep 333,Rep 333,2025-04-06,0,Run-Rate,APAC,Rupert Grint,Channel,,Net New,Pass
13598,Opp - 13598 - Upsell,Upsell,Closed Won,Core,APAC,2025-04-01,2025-04-01,2025-04-02,2025-04-02,187,Rep 109,Rep 109,2025-03-30,0,Run-Rate,APAC,Rupert Grint,Channel,,Upsell,Pass
13603,Opp - 13603 - Upsell,Upsell,Closed Won,Core,APAC,2025-04-07,2025-04-07,2025-04-08,2025-04-08,107,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,0,Run-Rate,APAC,Rupert Grint,Channel,,Upsell,Pass
13625,Opp - 13625 - Upsell,Upsell,Closed Won,Core,APAC,2025-04-07,2025-04-07,2025-04-08,2025-04-08,559,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,0,Run-Rate,APAC,Rupert Grint,Channel,,Upsell,Pass
13631,Opp - 13631 - Net New,Net New,Closed Won,Core,APAC,2025-04-02,2025-04-02,2025-03-05,2025-03-06,1350,Rep 5544,Rep 5544,2025-03-30,28,Non-Run Rate,APAC,Rupert Grint,Channel,,Net New,Pass
13636,Opp - 13636 - Upsell,Upsell,Closed Won,Core,APAC,2025-04-10,2025-04-10,2025-04-11,2025-04-11,223,Rep 5544,Rep 5544,2025-04-06,0,Run-Rate,APAC,Rupert Grint,Channel,,Upsell,Pass
13648,Opp - 13648 - Upsell,Upsell,Closed Won,Core,APAC,2025-04-01,2025-04-01,2025-04-02,2025-04-02,188,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,0,Run-Rate,APAC,Rupert Grint,Channel,,Upsell,Pass
13670,Opp - 13670 - Upsell,Upsell,Closed Won,Core,APAC,2025-04-08,2025-04-08,2025-04-09,2025-04-09,117,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,0,Run-Rate,APAC,Rupert Grint,Channel,,Upsell,Pass
13674,Opp - 13674 - Upsell,Upsell,Closed Won,Core,APAC,2025-04-07,2025-04-07,2025-04-08,2025-04-08,119,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,0,Run-Rate,APAC,Rupert Grint,Channel,,Upsell,Pass
13675,Opp - 13675 - Upsell,Upsell,Closed Won,Core,APAC,2025-04-01,2025-04-01,2025-04-02,2025-04-02,186,Rep 5544,Rep 5544,2025-03-30,0,Run-Rate,APAC,Rupert Grint,Channel,,Upsell,Pass
13679,Opp - 13679 - Upsell,Upsell,Closed Won,Core,APAC,2025-04-03,2025-04-03,2025-04-04,2025-04-04,186,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,0,Run-Rate,APAC,Rupert Grint,Channel,,Upsell,Pass
13683,Opp - 13683 - Renewal,Renewal,Closed Won,Core,APAC,2025-04-11,2025-04-11,2025-03-11,2025-04-11,41,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,31,Non-Run Rate,APAC,Rupert Grint,Channel,,Renewal,Pass
13699,Opp - 13699 - Renewal,Renewal,Closed Won,Core,APAC,2025-04-08,2025-04-08,2024-04-09,2025-04-08,121,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,364,Non-Run Rate,APAC,Rupert Grint,Channel,,Renewal,Pass
13701,Opp - 13701 - Renewal,Renewal,Closed Won,Core,APAC,2025-04-05,2025-04-05,2025-03-06,2025-04-05,65,Rep 5544,Rep 5544,2025-03-30,30,Non-Run Rate,APAC,Rupert Grint,Channel,,Renewal,Pass
13705,Opp - 13705 - Renewal,Renewal,Closed Won,Core,APAC,2025-04-10,2025-04-11,2024-04-15,2025-03-04,511,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,360,Non-Run Rate,APAC,Rupert Grint,Channel,,Renewal,Pass
13707,Opp - 13707 - Renewal,Renewal,Closed Won,Core,APAC,2025-04-10,2025-04-10,2024-04-11,2025-04-10,127,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,364,Non-Run Rate,APAC,Rupert Grint,Channel,,Renewal,Pass
13718,Opp - 13718 - Renewal,Renewal,Closed Won,Core,APAC,2025-04-02,2025-04-02,2024-04-03,2025-04-02,35,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,APAC,Rupert Grint,Channel,,Renewal,Pass
13719,Opp - 13719 - Renewal,Renewal,Closed Won,Core,APAC,2025-04-01,2025-04-01,2024-04-02,2025-04-01,58,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,APAC,Rupert Grint,Channel,,Renewal,Pass
